epoch,train_loss,val_loss,val_balanced_acc,lr,r_perp_train,r_perp_val,r_sparse_train
1,1.829649818316276,1.4510687589645386,0.4480601312066022,0.001,0.14154646602960733,0.25090542435646057,178.23128274770883
2,1.631690943977254,1.3593523502349854,0.5028236935511057,0.001,0.1426138049707963,0.22794659435749054,177.11533238337591
3,1.532599299483211,1.3373680114746094,0.5260267174234691,0.001,0.13620208433041206,0.21525664627552032,176.5335212120643
4,1.477800495870415,1.3051284551620483,0.5441661127472333,0.001,0.13058868709665078,0.18684138357639313,176.2072525024414
5,1.4501469201480903,1.2768710851669312,0.5371247236418603,0.001,0.1224247649885141,0.1722533255815506,176.00660001314603
6,1.4261949262791092,1.2464905977249146,0.5482082291309165,0.001,0.12008142442657398,0.1743890941143036,175.85706505408655
7,1.390741085613065,1.2292075157165527,0.5970082961199924,0.001,0.11898633809043811,0.1764555424451828,175.78353177584134
8,1.3884391111021446,1.2264411449432373,0.5701086517810648,0.001,0.11555373640014575,0.16762763261795044,175.7025392972506
9,1.3636630716804472,1.2554429769515991,0.5543561817774073,0.001,0.11673144824229754,0.15637829899787903,175.64513573279748
10,1.3704214789185412,1.2287296056747437,0.5879120406674214,0.001,0.11461980583576056,0.15627357363700867,175.58372908372147
11,1.335566902720626,1.2401961088180542,0.5638627730210748,0.001,0.11207236550175227,0.15183161199092865,175.5491691002479
12,1.3408503706152248,1.258387565612793,0.5626068297112752,0.001,0.11156659745253049,0.1563403159379959,175.5093483558068
13,1.3133995811496817,1.2247308492660522,0.5822313944933144,0.001,0.11164391270050636,0.15718576312065125,175.47423729529748
14,1.311737207384387,1.2242696285247803,0.5736007456842792,0.0005,0.10772195945565517,0.14082510769367218,175.45211029052734
15,1.3115159824784908,1.2066724300384521,0.5932999186910168,0.0005,0.10535368437950428,0.1377825140953064,175.4344288752629
16,1.3010891920338339,1.2257360219955444,0.5721284710281106,0.0005,0.10663850404895268,0.13629359006881714,175.42391615647537
17,1.3135585511596675,1.222307801246643,0.5762572474930765,0.0005,0.10507480771495746,0.13541896641254425,175.4129186776968
18,1.2776296229435915,1.2213640213012695,0.5859589117292023,0.0005,0.10762885069617859,0.13730394840240479,175.3966575035682
19,1.267739333137047,1.2149940729141235,0.5906659340508911,0.0005,0.10466980160428928,0.1378736048936844,175.40992971567007
20,1.2919567459236687,1.1964023113250732,0.5801040701677744,0.00025,0.10474829060526994,0.1282643973827362,175.4186025766226
21,1.28274502622931,1.2110660076141357,0.5917646610611349,0.00025,0.10409882578712243,0.13228408992290497,175.41836254413312
22,1.2757805714916526,1.1970837116241455,0.5962693342824463,0.00025,0.10378538645230807,0.12829282879829407,175.4132584791917
