,precision,recall,f1-score,support,auc
nv,0.9216101694915254,0.6507105459985041,0.7628233231039018,1337,0.8742421107910693
mel,0.28055555555555556,0.463302752293578,0.3494809688581315,218,0.7660214876118393
bkl,0.41284403669724773,0.41284403669724773,0.41284403669724773,218,0.8010924504241248
bcc,0.3333333333333333,0.5,0.4,100,0.8977150395778363
akiec,0.22285714285714286,0.6290322580645161,0.3291139240506329,62,0.891051849874005
vasc,0.4,0.75,0.5217391304347826,32,0.9758341823739174
df,0.11363636363636363,0.35714285714285715,0.1724137931034483,28,0.8745188466845814
