,precision,recall,f1-score,support,auc
nv,0.9211927582534611,0.6469708302169035,0.7601054481546573,1337,0.8752639966535796
mel,0.26790450928381965,0.463302752293578,0.33949579831932775,218,0.7668707697232219
bkl,0.4258373205741627,0.40825688073394495,0.4168618266978923,218,0.8012679859365077
bcc,0.33793103448275863,0.49,0.4,100,0.897957783641161
akiec,0.21910112359550563,0.6290322580645161,0.325,62,0.8915524923652021
vasc,0.4067796610169492,0.75,0.5274725274725275,32,0.9743218288334182
df,0.11363636363636363,0.35714285714285715,0.1724137931034483,28,0.8769336916261166
