,precision,recall,f1-score,support,auc
nv,0.9162371134020618,0.531787584143605,0.6729768102224326,1337,0.8314831780991332
mel,0.2379862700228833,0.47706422018348627,0.31755725190839695,218,0.7338546049676551
bkl,0.3597122302158273,0.45871559633027525,0.4032258064516129,218,0.7967711791339903
bcc,0.26229508196721313,0.32,0.2882882882882883,100,0.8361266490765171
akiec,0.18857142857142858,0.532258064516129,0.27848101265822783,62,0.864693022712481
vasc,0.27058823529411763,0.71875,0.39316239316239315,32,0.959532603158431
df,0.09016393442622951,0.39285714285714285,0.14666666666666667,28,0.836008424722202
