seed,balanced_accuracy,macro_f1,weighted_f1,top1_accuracy,auc_ovr_weighted,r_perp_val_at_best,r_perp_train_at_best,r_sparse_train_at_best,n_selected
43,0.4915175818184768,0.3539198168409153,0.5515860327551011,0.4982456140350877,0.8135778573705224,0.16878561675548553,0.11598985355633956,107.5480108994704,24.0
mean,0.4915175818184768,0.3539198168409153,0.5515860327551011,0.4982456140350877,0.8135778573705224,0.16878561675548553,0.11598985355633956,107.5480108994704,
std,,,,,,,,,
