,precision,recall,f1-score,support,auc
nv,0.9109756097560976,0.5587135377711294,0.6926286509040334,1337,0.8367051398926508
mel,0.24479166666666666,0.43119266055045874,0.3122923588039867,218,0.7290351225909043
bkl,0.339041095890411,0.4541284403669725,0.38823529411764707,218,0.7688326372145612
bcc,0.2578125,0.33,0.2894736842105263,100,0.837287598944591
akiec,0.19148936170212766,0.43548387096774194,0.2660098522167488,62,0.8569497521819669
vasc,0.2808988764044944,0.78125,0.4132231404958678,32,0.956571574121243
df,0.0851063829787234,0.42857142857142855,0.14201183431952663,28,0.8280376207422471
