seed,balanced_accuracy,macro_f1,weighted_f1,top1_accuracy,auc_ovr_weighted,r_perp_val_at_best,r_perp_train_at_best,r_sparse_train_at_best,n_selected
42,0.4192988805659716,0.2790439259526459,0.47882744083559636,0.4205513784461153,0.740013518320184,0.3467153310775757,0.34016599448827595,147.66468987098108,24.0
43,0.4341600737568145,0.3033922112299358,0.46436362796352854,0.4075187969924812,0.7302881522451623,0.3687399923801422,0.37725351406977725,138.6334445659931,24.0
44,0.39655202019278935,0.2518875133098182,0.3910033403617398,0.33784461152882206,0.7211480107689382,0.33498114347457886,0.33548492537095,159.44935960036057,24.0
45,0.4181722524504364,0.2654168052977613,0.4631517612490356,0.4070175438596491,0.728915107984733,0.372697114944458,0.371518632540336,131.2778716454139,24.0
46,0.43057081659278357,0.3130629078451537,0.5413614138882367,0.48771929824561405,0.7544363178937094,0.3158337473869324,0.31513377680228305,158.93400162916916,24.0
mean,0.41975080871175907,0.282560672727063,0.46774151685962745,0.4121303258145364,0.7349602214425454,0.3477934658527374,0.3479113686543245,147.19187346238357,
std,0.014710365030745206,0.02555123162657976,0.05353506017341414,0.05326908335269082,0.012786740527824735,0.023694357426271472,0.026014622076014234,12.398077014896723,
