concept_name,group_norm,is_zeroed
asymmetry,7.294817924499512,False
border_irregularity,7.194794178009033,False
colour_variation,7.334474563598633,False
diameter_large,7.810590744018555,False
atypical_pigment_network,7.447852611541748,False
blue_white_veil,7.209970474243164,False
atypical_vascular_pattern,7.352309703826904,False
irregular_streaks,7.774636268615723,False
irregular_pigmentation,6.835983753204346,False
irregular_dots_globules,7.266793251037598,False
regression_structures,6.977222442626953,False
symmetric_uniform,7.534103870391846,False
reticular_network,7.63610315322876,False
arborizing_vessels,7.515322685241699,False
blue_grey_ovoid_nests,7.302398204803467,False
ulceration,7.159379005432129,False
scaly_surface,7.54777193069458,False
strawberry_pattern,7.378643989562988,False
milia_like_cysts,7.320274829864502,False
comedo_like_openings,6.9980974197387695,False
cerebriform_surface,7.24978494644165,False
central_white_patch,7.0229339599609375,False
red_lacunae,7.494452953338623,False
healthy_skin,7.093611717224121,False
