concept_name,group_norm,is_zeroed
asymmetry,7.295112609863281,False
border_irregularity,6.938756465911865,False
colour_variation,7.0232253074646,False
diameter_large,6.890226364135742,False
atypical_pigment_network,7.184273719787598,False
blue_white_veil,7.141933917999268,False
atypical_vascular_pattern,6.797669410705566,False
irregular_streaks,6.347104072570801,False
irregular_pigmentation,7.001246929168701,False
irregular_dots_globules,6.808431625366211,False
regression_structures,6.1923828125,False
symmetric_uniform,7.165476322174072,False
reticular_network,7.0093512535095215,False
arborizing_vessels,6.654869079589844,False
blue_grey_ovoid_nests,6.64502477645874,False
ulceration,6.879497528076172,False
scaly_surface,7.064550399780273,False
strawberry_pattern,6.922988414764404,False
milia_like_cysts,6.47506046295166,False
comedo_like_openings,6.938929557800293,False
cerebriform_surface,7.214442253112793,False
central_white_patch,7.150346279144287,False
red_lacunae,7.066580772399902,False
healthy_skin,7.225154876708984,False
