,precision,recall,f1-score,support,auc
nv,0.9202194755634159,0.600149588631264,0.7262875641342161,1337,0.8646013735782828
mel,0.26947790158797147,0.4596330275229358,0.33796689935679725,218,0.7520493771070715
bkl,0.3935471556984525,0.4477064220183486,0.41666552133339796,218,0.7978522713779022
bcc,0.3479259345828103,0.46799999999999997,0.398393668825639,100,0.8999430079155673
akiec,0.2324798033017211,0.5903225806451613,0.3322594532401281,62,0.8838342539592479
vasc,0.37585197729738185,0.71875,0.4928957558292228,32,0.9810908048904737
df,0.08299145885953527,0.40714285714285714,0.13711099235674856,28,0.8589512673396762
