,precision,recall,f1-score,support,auc
nv,0.9150052465897167,0.6522064323111444,0.7615720524017467,1337,0.8658817431394971
mel,0.2752808988764045,0.44954128440366975,0.34146341463414637,218,0.7616769836803602
bkl,0.40082644628099173,0.44495412844036697,0.4217391304347826,218,0.8023986411486217
bcc,0.36,0.45,0.4,100,0.8915831134564645
akiec,0.23417721518987342,0.5967741935483871,0.33636363636363636,62,0.8914940840745624
vasc,0.3246753246753247,0.78125,0.45871559633027525,32,0.9769485481406012
df,0.11904761904761904,0.35714285714285715,0.17857142857142858,28,0.8629893238434163
