,precision,recall,f1-score,support,auc
nv,0.8634423897581792,0.45400149588631267,0.5950980392156863,1337,0.7738244902505951
mel,0.25240384615384615,0.481651376146789,0.3312302839116719,218,0.740623047812776
bkl,0.36018957345971564,0.3486238532110092,0.3543123543123543,218,0.723771638624008
bcc,0.14720812182741116,0.29,0.19528619528619529,100,0.730042216358839
akiec,0.12380952380952381,0.41935483870967744,0.19117647058823528,62,0.7314887438879896
vasc,0.2857142857142857,0.75,0.41379310344827586,32,0.9615384615384616
df,0.08045977011494253,0.5,0.13861386138613863,28,0.8244425884232697
