epoch,train_loss,val_loss,val_balanced_acc,lr,r_perp_train,r_perp_val,r_sparse_train
1,1.389472395510784,1.3288342952728271,0.5357776953245942,0.001,0.051702211396052286,0.06392214447259903,34.42430100074181
2,1.3727416242146162,1.328489899635315,0.5218709383614129,0.001,0.04369923587028797,0.06063982844352722,34.23014831542969
3,1.3690557187444259,1.3269752264022827,0.5168800581965651,0.001,0.039255795713800654,0.05407416820526123,34.053191258357124
4,1.3651031912494955,1.3209891319274902,0.5308282083241206,0.001,0.03686999672880539,0.05691460520029068,33.851040620070236
5,1.3593515210730938,1.3238664865493774,0.5243164701629494,0.001,0.036920938067711316,0.057576488703489304,33.50512460561899
6,1.3623390819110772,1.315921664237976,0.5319527606515194,0.001,0.03561200760304928,0.046782705932855606,33.37318317706768
7,1.3575639162524935,1.3164379596710205,0.5357617772981514,0.001,0.03453441451375301,0.04769488796591759,33.400184924785904
8,1.3503908938022067,1.3160722255706787,0.5295604848567702,0.0005,0.032883536213865645,0.044344935566186905,33.459034552940956
9,1.3522160360872106,1.3128057718276978,0.5336033859621417,0.0005,0.031672648225839324,0.043741583824157715,33.44796048677885
10,1.348898508552816,1.3139927387237549,0.5341609612834174,0.0005,0.031661140016065195,0.04478563740849495,33.36410273038424
11,1.3502281177913555,1.3110052347183228,0.5279276870356546,0.0005,0.03162181470543146,0.04444485902786255,33.45161217909593
12,1.3481036260907173,1.3123679161071777,0.5303453652518403,0.0005,0.03159783458193907,0.04658928140997887,33.501793934748726
13,1.3563146739525973,1.3181971311569214,0.5272252897210667,0.0005,0.03181804157793522,0.048111751675605774,33.41408964303824
14,1.3463051140187854,1.3160368204116821,0.5304092742986096,0.00025,0.03216979996516155,0.044691383838653564,33.42206793565016
15,1.345264099697096,1.3151144981384277,0.5348704434593176,0.00025,0.03083741650558435,0.0455792173743248,33.41096276503343
16,1.3486363294243646,1.3168251514434814,0.5340969317027288,0.00025,0.03056276632616153,0.04560543969273567,33.451557452862076
