concept_name,group_norm,is_zeroed
asymmetry,0.0,True
border_irregularity,0.0,True
colour_variation,0.5002380609512329,False
diameter_large,3.2792396545410156,False
atypical_pigment_network,3.0479884147644043,False
blue_white_veil,0.0,True
atypical_vascular_pattern,0.0,True
irregular_streaks,0.0,True
irregular_pigmentation,0.0,True
irregular_dots_globules,0.0,True
regression_structures,0.0,True
symmetric_uniform,2.187628984451294,False
reticular_network,2.880765676498413,False
arborizing_vessels,0.0,True
blue_grey_ovoid_nests,2.4596869945526123,False
ulceration,2.745666027069092,False
scaly_surface,4.004846572875977,False
strawberry_pattern,1.104333519935608,False
milia_like_cysts,0.0,True
comedo_like_openings,2.924699544906616,False
cerebriform_surface,2.859081983566284,False
central_white_patch,3.5243709087371826,False
red_lacunae,2.8732616901397705,False
healthy_skin,0.0,True
