epoch,train_loss,val_loss,val_balanced_acc,lr,r_perp_train,r_perp_val
1,1.787698754461024,1.4549380540847778,0.517441203564213,0.001,0.16528575924726632,0.30273646116256714
2,1.463320968328729,1.3860673904418945,0.5333741157959413,0.001,0.212151393867456,0.3359421193599701
3,1.366678579077229,1.281107783317566,0.5563983242097934,0.001,0.23385928513912055,0.33576294779777527
4,1.319008978200489,1.2335078716278076,0.579664501655916,0.001,0.2373011467548517,0.32164856791496277
5,1.274179059677759,1.240074634552002,0.5751843864774343,0.001,0.24099471133488876,0.3222554624080658
6,1.284118708045213,1.2256355285644531,0.5488312584386347,0.001,0.2454686124737446,0.3248857259750366
7,1.220222229775123,1.233005166053772,0.5831847938837793,0.001,0.24977284555251783,0.3250352740287781
8,1.221852873509808,1.1895569562911987,0.586853682128577,0.001,0.2527300543509997,0.32336387038230896
9,1.1934400616843253,1.1961277723312378,0.5672082964756419,0.001,0.2532862006471707,0.31465789675712585
10,1.2056586984565274,1.189145565032959,0.5701105005251199,0.001,0.25334250239225536,0.31461313366889954
11,1.1830096411693891,1.2168596982955933,0.5707597220277175,0.001,0.2557333776584038,0.3132762610912323
12,1.204598162960053,1.1877373456954956,0.5852596154541302,0.001,0.2566630972119478,0.31489208340644836
13,1.1793717019089571,1.1924004554748535,0.5955695224059322,0.001,0.26137166069104123,0.3119019865989685
14,1.181026458462098,1.2031322717666626,0.5903546775477565,0.001,0.2615806758403778,0.31118306517601013
15,1.1699332474623856,1.1577823162078857,0.5913354044668919,0.001,0.2626228160583056,0.3127223253250122
16,1.1712180445216125,1.1875356435775757,0.5804611699477598,0.001,0.2634359552310063,0.3096868097782135
17,1.1446177631241108,1.189466118812561,0.590712997426082,0.001,0.26546919173919237,0.30589789152145386
18,1.1465014231522062,1.1901353597640991,0.585867875365855,0.001,0.26341785662449324,0.30468133091926575
19,1.1480889346054801,1.1458795070648193,0.5905315480832625,0.001,0.2669617378940949,0.3067375719547272
20,1.137450750961814,1.1658024787902832,0.5823097312562837,0.0005,0.26597287276616466,0.3053811192512512
21,1.1289526138284895,1.2073915004730225,0.5729892659231978,0.0005,0.26646330322210604,0.307517409324646
22,1.1236567533318447,1.1737329959869385,0.5918709852884875,0.0005,0.2724342724451652,0.3087868392467499
23,1.1209627910208453,1.1660128831863403,0.6012394839355203,0.0005,0.27217670816641587,0.3069317936897278
24,1.1099023319436632,1.1641610860824585,0.6014729231532134,0.0005,0.27272353493250334,0.30952173471450806
25,1.1142522765644824,1.1710962057113647,0.5944018498149167,0.0005,0.2713517420566999,0.3090091049671173
