epoch,train_loss,val_loss,val_balanced_acc,lr,r_perp_train,r_perp_val,r_sparse_train
1,1.4649737636118474,1.4536278247833252,0.5094053118939491,0.001,0.08779730246617244,0.08732790499925613,26.220061668982872
2,1.4583988545897366,1.4527891874313354,0.5190825689396663,0.001,0.08907895277325924,0.08857893198728561,26.055260218106785
3,1.4623857496277617,1.449135422706604,0.5217897540667634,0.001,0.08884107522093333,0.08783077448606491,26.277621489304764
4,1.4575592836819684,1.4527013301849365,0.5205373521407931,0.001,0.0896024013367983,0.08768052607774734,26.266460565420296
5,1.4622470031242234,1.4565056562423706,0.5140664947895622,0.001,0.08883750839875294,0.08781572431325912,26.405927731440617
6,1.4622488762064436,1.4493718147277832,0.5130987529829869,0.001,0.08957334493215267,0.08867891877889633,26.26891723045936
7,1.4607775979732573,1.4585553407669067,0.5130571015313408,0.001,0.0838100569179425,0.06900142878293991,25.827242117661697
8,1.466012993762274,1.4632219076156616,0.5178992094495324,0.001,0.07068043717971215,0.0702722892165184,25.595958122840294
9,1.472266293421265,1.4637842178344727,0.5170862548806638,0.001,0.07084644643160012,0.06848189979791641,25.28489296252911
10,1.4731010535138265,1.463805913925171,0.5101452173417074,0.0005,0.06996018382219168,0.06917347013950348,25.055677780738243
11,1.4701557687883116,1.4658347368240356,0.5163511514928306,0.0005,0.07008680787224036,0.0694504976272583,24.88169428018423
12,1.4737349291540525,1.4671770334243774,0.5200668441806833,0.0005,0.07044544586768517,0.06972334533929825,24.624825037442722
13,1.470342858932793,1.463498830795288,0.5206565198403507,0.0005,0.07068580704239699,0.06948494166135788,24.303861691401554
14,1.4682342603577854,1.4584145545959473,0.5248883819514112,0.0005,0.07005151074666244,0.06891181319952011,24.063645949730507
15,1.4732176633955885,1.4635918140411377,0.5278462503820556,0.0005,0.0710141034080432,0.07059627026319504,23.464824749873234
16,1.4712673220409727,1.4618914127349854,0.5240183727456618,0.0005,0.05742979608476162,0.05456035956740379,23.14601311316857
17,1.4777608316818762,1.4632422924041748,0.5299625066834506,0.0005,0.055222392368775144,0.05495675280690193,22.815004422114445
18,1.4733441608618534,1.4604285955429077,0.5275411649062668,0.0005,0.05536434813760794,0.0539962574839592,22.513094608600323
19,1.4783783639491597,1.4633231163024902,0.5355988940095032,0.0005,0.05489029133549103,0.05394091457128525,22.033586135277382
20,1.4718988862559073,1.4580132961273193,0.540156291277883,0.0005,0.04582469122341046,0.04282808676362038,21.69486302595872
21,1.4777297607790647,1.459575891494751,0.5343197017131712,0.0005,0.04369796454333342,0.04324818775057793,21.44763733790471
22,1.480542848428758,1.4644232988357544,0.5304511249652195,0.0005,0.04392231313081888,0.04326458275318146,21.103595293485203
23,1.479390644289172,1.4629279375076294,0.5252810476609489,0.0005,0.04392266259170496,0.04359788820147514,20.704602388235237
24,1.4850030572849404,1.4633967876434326,0.5086804309444407,0.0005,0.04449434105593424,0.0438648946583271,20.218686837416428
25,1.479586377023705,1.459658145904541,0.5102980341383465,0.0005,0.04487419357666603,0.04391718655824661,19.626884827247032
26,1.4798492227896392,1.4589908123016357,0.5069787324401104,0.0005,0.038355026250848405,0.03713471442461014,19.156332309429462
27,1.474675242443592,1.4558309316635132,0.507064529093376,0.00025,0.037433287128806114,0.036825817078351974,18.86306403233455
28,1.4756883710627422,1.4569557905197144,0.5124155494725875,0.00025,0.03203263355848881,0.025221606716513634,18.61421122917762
29,1.4789026011610722,1.4544506072998047,0.5088228085792098,0.00025,0.02550113330093714,0.02527378872036934,18.47064759181096
30,1.4732361215142555,1.4553642272949219,0.5035260649733468,0.00025,0.025683326861606195,0.02536516636610031,18.349503663870003
31,1.471655607575817,1.456837773323059,0.5058665735215716,0.00025,0.025684231247466344,0.01867436058819294,18.202912477346565
32,1.4745841447590187,1.4564626216888428,0.5077723380090767,0.00025,0.018875955460736386,0.018620789051055908,18.144215290363018
33,1.4709165380909277,1.4552704095840454,0.5084918442789123,0.000125,0.018813462211535528,0.018599698320031166,18.143083278949444
34,1.4738138759278976,1.4567320346832275,0.5069775540539906,0.000125,0.01890736646377123,0.018626602366566658,18.140634316664475
35,1.4717954972573175,1.455276370048523,0.5108109425528553,0.000125,0.018837754184810016,0.018567072227597237,18.13963508605957
