,precision,recall,f1-score,support,auc
nv,0.8909541511771994,0.537771129394166,0.6707089552238806,1337,0.776726464229448
mel,0.22133333333333333,0.38073394495412843,0.2799325463743676,218,0.6843781138192914
bkl,0.34615384615384615,0.41284403669724773,0.37656903765690375,218,0.7443583402601024
bcc,0.18333333333333332,0.22,0.2,100,0.7706860158311345
akiec,0.1724137931034483,0.4838709677419355,0.2542372881355932,62,0.8582764547836391
vasc,0.1597222222222222,0.71875,0.26136363636363635,32,0.9002642638818135
df,0.0782608695652174,0.32142857142857145,0.1258741258741259,28,0.8116239378313603
