,precision,recall,f1-score,support,auc
nv,0.9099099099099099,0.5287958115183246,0.6688741721854304,1337,0.8214120893985308
mel,0.2540983606557377,0.42660550458715596,0.3184931506849315,218,0.7299670096492904
bkl,0.36486486486486486,0.37155963302752293,0.36818181818181817,218,0.7644803890693004
bcc,0.22448979591836735,0.33,0.26720647773279355,100,0.838089709762533
akiec,0.16037735849056603,0.5483870967741935,0.24817518248175183,62,0.8522604008477546
vasc,0.23300970873786409,0.75,0.35555555555555557,32,0.9528782475802343
df,0.07142857142857142,0.42857142857142855,0.12244897959183673,28,0.8024366330161958
