seed,balanced_accuracy,macro_f1,weighted_f1,top1_accuracy,auc_ovr_weighted,r_perp_val_at_best,r_perp_train_at_best,r_sparse_train_at_best,n_selected
42,0.5180590348595647,0.39810216944116666,0.6149486609091752,0.5699248120300752,0.8440955509966845,0.1292775273323059,0.1058537051654779,175.6044428898738,24.0
43,0.5060903300417363,0.3941280136188693,0.601692139600666,0.555889724310777,0.8304477631464818,0.1764555424451828,0.11898633809043811,175.78353177584134,24.0
44,0.5079879594290563,0.37979777372111906,0.5980019772854629,0.5503759398496241,0.836270576628902,0.157705619931221,0.11635469874510398,176.54017932598407,24.0
45,0.5189455460037217,0.3904103013338228,0.5925303692305628,0.5408521303258146,0.8428874472319027,0.12430492788553238,0.10342602575054535,176.42106217604416,24.0
46,0.5209324336934463,0.4123856163174005,0.6082578748093395,0.562406015037594,0.8485569281099437,0.14848819375038147,0.10898479676017395,175.76880293626053,24.0
mean,0.514403060805505,0.3949647748864757,0.6030862043670414,0.555889724310777,0.8404516532227829,0.1472463622689247,0.11072111290234785,176.0236038208008,
std,0.006835350151798723,0.011882868802018531,0.00875617621162592,0.01113526811605164,0.0071145235711985895,0.02129144701159774,0.006707756428800412,0.4251697779291267,
