concept_name,group_norm,is_zeroed
asymmetry,7.483133316040039,False
border_irregularity,7.252999782562256,False
colour_variation,7.542156219482422,False
diameter_large,7.386144638061523,False
atypical_pigment_network,7.357499122619629,False
blue_white_veil,7.195572376251221,False
atypical_vascular_pattern,7.131990432739258,False
irregular_streaks,7.203929901123047,False
irregular_pigmentation,6.965918064117432,False
irregular_dots_globules,7.356502056121826,False
regression_structures,7.578010082244873,False
symmetric_uniform,6.911111354827881,False
reticular_network,7.168765544891357,False
arborizing_vessels,7.043879508972168,False
blue_grey_ovoid_nests,7.499735355377197,False
ulceration,7.563572883605957,False
scaly_surface,7.217241287231445,False
strawberry_pattern,6.921729564666748,False
milia_like_cysts,7.552243232727051,False
comedo_like_openings,7.319184303283691,False
cerebriform_surface,7.4022345542907715,False
central_white_patch,6.965479373931885,False
red_lacunae,7.624185085296631,False
healthy_skin,7.136719703674316,False
