,precision,recall,f1-score,support,auc
nv,0.9202898550724637,0.37995512341062077,0.5378507146638433,1337,0.6872068756209178
mel,0.21428571428571427,0.30275229357798167,0.2509505703422053,218,0.7044446624297213
bkl,0.2188034188034188,0.5871559633027523,0.31880448318804483,218,0.7003582989576288
bcc,0.3333333333333333,0.07,0.11570247933884298,100,0.6877361477572559
akiec,0.12033195020746888,0.46774193548387094,0.19141914191419143,62,0.8094054036012883
vasc,0.1506849315068493,0.6875,0.24719101123595505,32,0.8728667855323484
df,0.07042253521126761,0.35714285714285715,0.11764705882352941,28,0.8117510349335464
