,precision,recall,f1-score,support,auc
nv,0.9236902050113895,0.606581899775617,0.7322799097065463,1337,0.8698840347100187
mel,0.2877906976744186,0.4541284403669725,0.35231316725978645,218,0.7578668304998116
bkl,0.38345864661654133,0.46788990825688076,0.4214876033057851,218,0.7983613243638127
bcc,0.3728813559322034,0.44,0.4036697247706422,100,0.8987387862796834
akiec,0.21176470588235294,0.5806451612903226,0.3103448275862069,62,0.8867880446573102
vasc,0.423728813559322,0.78125,0.5494505494505495,32,0.9764709628120223
df,0.09375,0.5357142857142857,0.1595744680851064,28,0.870252015396906
