concept_name,group_norm,is_zeroed
asymmetry,7.551694869995117,False
border_irregularity,7.308974266052246,False
colour_variation,7.578285217285156,False
diameter_large,7.453114986419678,False
atypical_pigment_network,7.4070305824279785,False
blue_white_veil,7.250516891479492,False
atypical_vascular_pattern,7.196703910827637,False
irregular_streaks,7.267836093902588,False
irregular_pigmentation,7.023175239562988,False
irregular_dots_globules,7.412932872772217,False
regression_structures,7.614529609680176,False
symmetric_uniform,6.9757208824157715,False
reticular_network,7.1667985916137695,False
arborizing_vessels,7.074507713317871,False
blue_grey_ovoid_nests,7.529204845428467,False
ulceration,7.606122970581055,False
scaly_surface,7.23864221572876,False
strawberry_pattern,6.964123725891113,False
milia_like_cysts,7.596442222595215,False
comedo_like_openings,7.355306625366211,False
cerebriform_surface,7.4642744064331055,False
central_white_patch,7.009080410003662,False
red_lacunae,7.647242546081543,False
healthy_skin,7.1611127853393555,False
