seed,balanced_accuracy,macro_f1,weighted_f1,top1_accuracy,auc_ovr_weighted,r_perp_val_at_best,r_perp_train_at_best,r_sparse_train_at_best,n_selected
42,0.5180590348595647,0.39810216944116666,0.6149486609091752,0.5699248120300752,0.8440955509966845,0.1292775273323059,0.1058537051654779,175.6044428898738,24.0
mean,0.5180590348595647,0.39810216944116666,0.6149486609091752,0.5699248120300752,0.8440955509966845,0.1292775273323059,0.1058537051654779,175.6044428898738,
std,,,,,,,,,
