epoch,train_loss,val_loss,val_balanced_acc,lr,r_perp_train,r_perp_val
1,1.7436738698993173,1.5081993341445923,0.4818552773283726,0.001,0.16024720496856248,0.28607720136642456
2,1.4735296309170447,1.3477773666381836,0.5374467586677486,0.001,0.18667091601170027,0.3046196699142456
3,1.3816316674964242,1.3337244987487793,0.5411368428773619,0.001,0.2013520094064566,0.29899343848228455
4,1.3180611993944242,1.2590852975845337,0.5648432194923847,0.001,0.20533367704886657,0.2943619191646576
5,1.3045048850156375,1.2559728622436523,0.5572781971342516,0.001,0.2071714372589038,0.2895168662071228
6,1.311986817600086,1.2879693508148193,0.5512534121904837,0.001,0.20521727147010657,0.277782678604126
7,1.2499919246970856,1.22267484664917,0.5716563795683466,0.001,0.20022446662187576,0.26986613869667053
8,1.252564297491552,1.2358356714248657,0.5627913981917517,0.001,0.20310379163577005,0.27726447582244873
9,1.2529201884721408,1.2609165906906128,0.5519573691188362,0.001,0.20590838503379089,0.2752632796764374
10,1.225232949503882,1.2070997953414917,0.5892306715271874,0.001,0.20448356007154173,0.25925496220588684
11,1.21990575492243,1.2012851238250732,0.5718707319130278,0.001,0.20312645343633798,0.26024651527404785
12,1.2163011237091217,1.22274911403656,0.5770987953626123,0.001,0.20779196918010712,0.2608528137207031
13,1.2097126906165478,1.184355616569519,0.5878916016908934,0.001,0.20716950125419176,0.2586611807346344
14,1.2292747146735796,1.1971272230148315,0.5702357867812087,0.001,0.20906338898035196,0.25747835636138916
15,1.1939334306436558,1.1735800504684448,0.5927002110071832,0.001,0.2099080211841143,0.24873989820480347
16,1.1891366602529316,1.1747114658355713,0.6084091147980366,0.001,0.2060796870635106,0.24355104565620422
17,1.1702073020908357,1.2171372175216675,0.5752576276400599,0.001,0.2065593027151548,0.2506609857082367
18,1.1683282194658244,1.1669820547103882,0.5860636426636765,0.001,0.2097933917091443,0.24361923336982727
19,1.164907402932171,1.1755692958831787,0.5950446987759344,0.001,0.20826235700112122,0.24559363722801208
20,1.1625792214391688,1.2592812776565552,0.558846954295151,0.001,0.20767894272620863,0.2462635487318039
21,1.1616173443128206,1.2283670902252197,0.5664416161072316,0.001,0.20828838932972688,0.24601586163043976
22,1.1703678846989696,1.182562232017517,0.5896422318629259,0.001,0.20736465946986124,0.2415325939655304
23,1.154222943582919,1.1713182926177979,0.6053704306093691,0.0005,0.20541477833802885,0.23815490305423737
24,1.1427336774730519,1.18117094039917,0.5965654273742562,0.0005,0.20817284973768088,0.23872143030166626
25,1.1310083174857553,1.1517442464828491,0.6118591094537986,0.0005,0.20752687351061747,0.23448073863983154
26,1.128004513088736,1.1607270240783691,0.5940689322379484,0.0005,0.20500272741684547,0.2317909449338913
27,1.1351525945043393,1.1773663759231567,0.5892621467229239,0.0005,0.20549753537544838,0.22978967428207397
28,1.1318927598529887,1.1574771404266357,0.5862144713226817,0.0005,0.20302629126952246,0.2332572489976883
29,1.1378791454995767,1.1927597522735596,0.5756990265450452,0.0005,0.20428604174118775,0.23331327736377716
30,1.1209155288115689,1.1526392698287964,0.5921051364800965,0.0005,0.20636576929917702,0.2336723655462265
31,1.1122746778546901,1.181421160697937,0.582641107398083,0.0005,0.20567735227254721,0.23228655755519867
32,1.1250544965387708,1.1653026342391968,0.5963581089827616,0.00025,0.20752400503708765,0.23144935071468353
33,1.0968374638409837,1.172588586807251,0.5984833295239828,0.00025,0.20478274272038385,0.2315472960472107
34,1.1000374488093319,1.1634138822555542,0.6004506638278828,0.00025,0.2053066216982328,0.2304316908121109
35,1.1070851115569262,1.1621311902999878,0.5980941109819822,0.00025,0.20456453813956335,0.22964558005332947
36,1.121248938818893,1.1679117679595947,0.5906467550157496,0.00025,0.20420712060653246,0.22895988821983337
37,1.095413438657113,1.1688334941864014,0.5962778970286126,0.00025,0.20442478645306367,0.22894757986068726
38,1.0954913282898764,1.1656286716461182,0.5962111538773893,0.000125,0.20380283949466851,0.22911514341831207
39,1.1231606670255923,1.1609838008880615,0.600202918684192,0.000125,0.20332282323103684,0.22840142250061035
40,1.0991745111934503,1.1675645112991333,0.5936213299788395,0.000125,0.20391284789030367,0.22880002856254578
