,precision,recall,f1-score,support,auc
nv,0.879081015719468,0.543754674644727,0.6719038817005545,1337,0.7774357598670525
mel,0.24358974358974358,0.43577981651376146,0.3125,218,0.707085439329248
bkl,0.4046511627906977,0.39908256880733944,0.4018475750577367,218,0.7643564816487947
bcc,0.3230769230769231,0.21,0.2545454545454545,100,0.8294142480211082
akiec,0.167420814479638,0.5967741935483871,0.26148409893992935,62,0.8647180548370409
vasc,0.192,0.75,0.3057324840764331,32,0.913397860417728
df,0.07236842105263158,0.39285714285714285,0.12222222222222222,28,0.8401481589076911
