,precision,recall,f1-score,support,auc
nv,0.9082774049217002,0.6073298429319371,0.7279246974450919,1337,0.8486085756570647
mel,0.3115942028985507,0.3944954128440367,0.3481781376518219,218,0.7537107691036846
bkl,0.35611510791366907,0.4541284403669725,0.39919354838709675,218,0.7989292333744638
bcc,0.2903225806451613,0.36,0.32142857142857145,100,0.8641530343007915
akiec,0.19889502762430938,0.5806451612903226,0.2962962962962963,62,0.8732373212289104
vasc,0.3157894736842105,0.75,0.4444444444444444,32,0.9752133214467652
df,0.0783132530120482,0.4642857142857143,0.13402061855670103,28,0.8575786186360665
