epoch,train_loss,val_loss,val_balanced_acc,lr,r_perp_train,r_perp_val,r_sparse_train
1,1.9342490272771182,1.4728608131408691,0.5087785838306804,0.001,0.1460757885987942,0.2485940158367157,177.97916118915265
2,1.6236864523450774,1.4115840196609497,0.5191870360184627,0.001,0.1443081022455142,0.22305575013160706,176.8775869516226
3,1.5306776278978336,1.3028373718261719,0.5682594449988271,0.001,0.13818219934518522,0.22146542370319366,176.38845766507663
4,1.4782322787036977,1.2594319581985474,0.5740265903070624,0.001,0.13143232292853868,0.19717097282409668,176.18365654578577
5,1.4263701402560645,1.263883352279663,0.5703389509079214,0.001,0.12799472820300323,0.19659239053726196,176.0543465247521
6,1.433799448864774,1.2458579540252686,0.5405479606881752,0.001,0.12260357204538125,0.18554727733135223,175.93777407132663
7,1.379945610707684,1.2538279294967651,0.5871709049582822,0.001,0.11872535141614768,0.17353929579257965,175.81473893385666
8,1.3780101054303289,1.2051725387573242,0.5912648300809664,0.001,0.11764324657045878,0.17524679005146027,175.76437495304987
9,1.3469228821828774,1.2153759002685547,0.5807329794800159,0.001,0.1166132980814347,0.16608068346977234,175.71875
10,1.3538404026712372,1.2023013830184937,0.5730540504823723,0.001,0.11436601327015804,0.17197637259960175,175.68912799541766
11,1.3399029059550276,1.237692952156067,0.5913706106876729,0.001,0.11503774386185867,0.16722187399864197,175.647339454064
12,1.3637022413979758,1.2157580852508545,0.5923604731069286,0.001,0.11218404769897461,0.1578785479068756,175.59297884427585
13,1.3372811042311255,1.2098376750946045,0.5917259660000339,0.001,0.11484658775421289,0.16395032405853271,175.56138317401593
14,1.3322419662148497,1.2214388847351074,0.5872540648814051,0.001,0.11358501532903084,0.15270203351974487,175.53092604417068
15,1.3217400588891355,1.1865477561950684,0.584344192233373,0.001,0.11162055713626054,0.1544048935174942,175.52894944411057
16,1.3356640173313796,1.2067363262176514,0.5857285589449198,0.001,0.11139417812228203,0.14866328239440918,175.51276162954477
17,1.3076303134088403,1.2062079906463623,0.5895876595917174,0.001,0.11197238902633007,0.14985598623752594,175.51248110257663
18,1.3059933654330051,1.217896580696106,0.5868736071944843,0.001,0.11057685831418404,0.1412128061056137,175.52088869535007
19,1.2910021674968644,1.1896575689315796,0.5954632160222749,0.0005,0.1090764867571684,0.13385528326034546,175.52886434701773
20,1.2886510447518305,1.1932398080825806,0.5772550853125659,0.0005,0.10701115114184526,0.13641603291034698,175.52431898850662
21,1.2813005208375758,1.2207802534103394,0.5797772706559972,0.0005,0.10660689811293896,0.1356092393398285,175.51289308988132
22,1.2819708173911741,1.2039588689804077,0.5881833649084964,0.0005,0.10803625646692055,0.13047121465206146,175.51382446289062
23,1.2774319929845932,1.1939222812652588,0.6044311299679477,0.0005,0.1071105026281797,0.12695994973182678,175.52108177771936
24,1.2712298801702184,1.1919604539871216,0.605226330095494,0.0005,0.10663362993643834,0.1283818632364273,175.52699807974008
25,1.2805359113047663,1.1995316743850708,0.6052073532931626,0.0005,0.1064051054418087,0.1263156533241272,175.53508112980768
26,1.2549635799273415,1.1965203285217285,0.5977165955314304,0.0005,0.10541847090308483,0.13075633347034454,175.55195500300482
27,1.2645915993303176,1.1830408573150635,0.6059437585367949,0.0005,0.10589130566670345,0.12939465045928955,175.58893643892728
28,1.2622155341506467,1.1872755289077759,0.6036525614066325,0.0005,0.10549444963152592,0.12658601999282837,175.61902853158804
29,1.2644943066195133,1.1921677589416504,0.6072634681847909,0.0005,0.10590429747333893,0.12701810896396637,175.6526078444261
30,1.2615559399452452,1.1879472732543945,0.6015133188981915,0.0005,0.10327921635829486,0.12565575540065765,175.66332420935998
31,1.253143974124857,1.1886314153671265,0.6051209578510957,0.0005,0.10453089297964023,0.12493202090263367,175.69603259746845
32,1.2491494036329016,1.1980541944503784,0.5933392328526864,0.0005,0.10326875688937995,0.12493593990802765,175.72823803241437
33,1.2530952182671278,1.1881273984909058,0.6068174594003113,0.0005,0.10321885633927125,0.12162328511476517,175.7498016357422
34,1.2390456264173657,1.1889604330062866,0.6005691617509313,0.0005,0.10403887956188275,0.12570007145404816,175.77137873722955
35,1.2539299207483559,1.1869155168533325,0.5960606791536145,0.0005,0.10368085251404689,0.11877299100160599,175.79985985389123
36,1.228898707862441,1.192976474761963,0.6019867736894658,0.00025,0.10354208602355076,0.12252230197191238,175.81546900822565
37,1.246241470168697,1.197500467300415,0.6019274245714346,0.00025,0.10452845291449474,0.11903326213359833,175.8166022667518
38,1.2589525584578236,1.1993498802185059,0.6022655262971287,0.00025,0.10326754072537789,0.11840730905532837,175.83793464073767
39,1.2532808318221935,1.1992366313934326,0.5918911383408237,0.00025,0.10255105277666679,0.12009487301111221,175.8389446551983
40,1.221189027265361,1.1933931112289429,0.6056493281028968,0.00025,0.10309466576346984,0.11662226915359497,175.84876368596002
41,1.2392138574631075,1.1946098804473877,0.5944525175932602,0.00025,0.10267172094721061,0.11651884019374847,175.87546128493088
42,1.214919442799696,1.1914669275283813,0.6013688089398237,0.000125,0.10184296335165317,0.11378210783004761,175.8922142615685
43,1.229108742782016,1.1918169260025024,0.6022709904623262,0.000125,0.10219589993357658,0.1154022291302681,175.903442969689
44,1.2223126489983727,1.184660792350769,0.602373313683151,0.000125,0.10182290180371358,0.11329245567321777,175.9135296161358
