epoch,train_loss,val_loss,val_balanced_acc,lr,r_perp_train,r_perp_val
1,1.8296499492629243,1.45106840133667,0.4480601312066022,0.001,0.14154644052569682,0.25090301036834717
2,1.6316912726603876,1.3593664169311523,0.5054691961966084,0.001,0.1426121495090998,0.22795245051383972
3,1.5326104098854179,1.337412714958191,0.5260267174234691,0.001,0.13620643575604147,0.2153836190700531
4,1.4777775995281515,1.3048781156539917,0.5444348938250454,0.001,0.13059903824558625,0.18690815567970276
5,1.450359684661863,1.2767620086669922,0.5362577323703535,0.001,0.12246784768425502,0.1727348268032074
6,1.4260720558792497,1.2473052740097046,0.5479394480531045,0.001,0.12005433812737465,0.1743786782026291
7,1.3905928158837948,1.2289924621582031,0.5942960503232665,0.001,0.11885714616913062,0.17801207304000854
8,1.3888895338255467,1.2266894578933716,0.5641820448907794,0.001,0.11555053351017144,0.16487085819244385
9,1.3631646102463815,1.2562501430511475,0.5498704794095032,0.001,0.11661892871444042,0.16034680604934692
10,1.371660825234213,1.2260119915008545,0.5998157516074538,0.001,0.11466824521238987,0.15666118264198303
11,1.3347863953894934,1.2405108213424683,0.5631640839628498,0.001,0.11233957427052352,0.15087097883224487
12,1.3403970519905606,1.2608016729354858,0.5584421201138178,0.001,0.11128063442615363,0.15198025107383728
13,1.3141005271737174,1.2229762077331543,0.5800369738381302,0.001,0.11176512504999454,0.15619677305221558
14,1.3244420366017253,1.234381079673767,0.5610274005621465,0.001,0.10960126181061451,0.15104971826076508
15,1.3328858980088198,1.2028331756591797,0.5727596976820364,0.001,0.10724971901911956,0.14909645915031433
16,1.314640125788506,1.2071075439453125,0.5700174089910981,0.001,0.10876970996077244,0.1434997320175171
17,1.3039939570230392,1.2181066274642944,0.5684857428758672,0.0005,0.10529361722561029,0.13449735939502716
18,1.2701345839013132,1.215262770652771,0.5867046069245684,0.0005,0.10662178265360686,0.1307622641324997
19,1.2587525936915283,1.2063299417495728,0.5850818507392533,0.0005,0.1031050022978049,0.13194525241851807
20,1.2873698689923128,1.1933584213256836,0.5766085015057211,0.0005,0.10348814267378587,0.1311841756105423
21,1.2797798465877692,1.217612862586975,0.5731885057108211,0.0005,0.1032227289218169,0.13073205947875977
22,1.2698703243491771,1.193650245666504,0.587537084729152,0.0005,0.10264145926787303,0.1275317519903183
23,1.2614214093600968,1.1956943273544312,0.584057085834114,0.00025,0.10093476308079866,0.12232157588005066
24,1.2446876609468185,1.2008378505706787,0.5943963089500084,0.00025,0.10132480498689872,0.1222577765583992
25,1.234521552310759,1.1925663948059082,0.5937705408047946,0.00025,0.10075399394218738,0.12085879594087601
