# seed=42
lambda,n_active,val_loss,val_balacc,val_auc,actual_epochs,concepts_just_eliminated,norm_asymmetry,norm_border_irregularity,norm_colour_variation,norm_diameter_large,norm_atypical_pigment_network,norm_blue_white_veil,norm_atypical_vascular_pattern,norm_irregular_streaks,norm_irregular_pigmentation,norm_irregular_dots_globules,norm_regression_structures,norm_symmetric_uniform,norm_reticular_network,norm_arborizing_vessels,norm_blue_grey_ovoid_nests,norm_ulceration,norm_scaly_surface,norm_strawberry_pattern,norm_milia_like_cysts,norm_comedo_like_openings,norm_cerebriform_surface,norm_central_white_patch,norm_red_lacunae,norm_healthy_skin
0.001,24,1.3982467651367188,0.5828390797248143,0.8356280688984575,3,,7.387466907501221,7.277693271636963,7.48938512802124,7.394906520843506,7.353737831115723,7.120352268218994,7.1602959632873535,7.206953048706055,6.866384983062744,7.464624404907227,7.514595985412598,7.091122150421143,7.0223307609558105,6.994872570037842,7.558351039886475,7.644732475280762,7.159470558166504,7.034120082855225,7.658632278442383,7.394016265869141,7.340950012207031,6.927812099456787,7.629566192626953,7.021795749664307
0.00102,24,1.4058985859155655,0.5971641503110369,0.8338614302102035,3,,7.348567962646484,7.241516590118408,7.4325432777404785,7.326928615570068,7.305115699768066,7.091515064239502,7.077763080596924,7.123986721038818,6.83945369720459,7.403060436248779,7.458706378936768,6.98247766494751,7.019600868225098,6.966772079467773,7.52322244644165,7.612812042236328,7.1465630531311035,6.973608016967773,7.6134114265441895,7.368802547454834,7.297647953033447,6.879458904266357,7.592551231384277,6.958656311035156
0.0010404,24,1.3798163384199142,0.583108326137355,0.8429161493222673,3,,7.330624580383301,7.198798179626465,7.3911285400390625,7.296336650848389,7.253194808959961,7.056948661804199,7.020904541015625,7.090668201446533,6.805751323699951,7.359512805938721,7.387988090515137,6.906374454498291,7.019510269165039,6.921504974365234,7.503759860992432,7.583090305328369,7.123808860778809,6.91232442855835,7.56398344039917,7.3399338722229,7.28207540512085,6.881656169891357,7.561869144439697,6.933204650878906
0.0010612080000000001,24,1.3666534125804901,0.590408817245392,0.8478270104470059,3,,7.341156005859375,7.178454399108887,7.3632330894470215,7.258678436279297,7.2170233726501465,7.033603191375732,6.9927849769592285,7.030500888824463,6.777420997619629,7.299652576446533,7.325084686279297,6.831335544586182,7.040013313293457,6.902185440063477,7.481905460357666,7.557161331176758,7.110783100128174,6.882698059082031,7.526805400848389,7.3141703605651855,7.265418529510498,6.871929168701172,7.559252738952637,6.931702136993408
0.00108243216,24,1.3756625801324844,0.5836032017846238,0.8408906087468786,3,,7.3258280754089355,7.146212100982666,7.329032897949219,7.240841388702393,7.147543907165527,7.032134056091309,6.954652786254883,6.9644012451171875,6.778133392333984,7.239361763000488,7.304119110107422,6.777102947235107,7.036521911621094,6.9063944816589355,7.4744553565979,7.539345741271973,7.110334396362305,6.826953887939453,7.49817419052124,7.273199558258057,7.265069961547852,6.869731903076172,7.536193370819092,6.941967010498047
0.0011040808032000001,24,1.3250433951616287,0.600597202972405,0.8487199428932712,3,,7.310056209564209,7.138141632080078,7.2983622550964355,7.218827724456787,7.120473384857178,7.010941028594971,6.9184064865112305,6.943356037139893,6.779728412628174,7.215757846832275,7.240751266479492,6.738429069519043,7.054758548736572,6.8949456214904785,7.451021671295166,7.556675910949707,7.0733537673950195,6.794018745422363,7.443809509277344,7.266444683074951,7.2884521484375,6.880747318267822,7.51426362991333,6.968043327331543
0.001126162419264,24,1.3236306011676788,0.5984983249109443,0.8471568076399972,3,,7.318436145782471,7.121948719024658,7.276212215423584,7.210866928100586,7.0717058181762695,7.01328182220459,6.890941619873047,6.915347576141357,6.7915873527526855,7.185334205627441,7.1964802742004395,6.706726551055908,7.0798020362854,6.896276473999023,7.431038856506348,7.549680709838867,7.082420825958252,6.76169490814209,7.421720504760742,7.278727054595947,7.304440975189209,6.909663200378418,7.509548664093018,6.995072364807129
0.00114868566764928,24,1.325571984052658,0.5853256294072955,0.8518936398921315,3,,7.350034236907959,7.113029956817627,7.263046741485596,7.201361656188965,7.060903072357178,7.0142645835876465,6.892909526824951,6.89465856552124,6.827031135559082,7.163036346435547,7.201964378356934,6.685825824737549,7.100123405456543,6.914482593536377,7.446113586425781,7.5585784912109375,7.1071062088012695,6.741541385650635,7.3881306648254395,7.2882080078125,7.346004962921143,6.929007053375244,7.507352352142334,7.017505168914795
0.0011716593810022658,24,1.347499132156372,0.6078858635787737,0.847027908579889,3,,7.361592769622803,7.094624996185303,7.2504801750183105,7.19192361831665,7.042599678039551,7.018462181091309,6.883507251739502,6.8887763023376465,6.842657089233398,7.144583225250244,7.205976486206055,6.671143531799316,7.128588676452637,6.9353556632995605,7.437591075897217,7.577390670776367,7.116050720214844,6.749152183532715,7.3570027351379395,7.313355922698975,7.360117435455322,6.954839706420898,7.534437656402588,7.0524115562438965
0.0011950925686223112,24,1.3173480331897736,0.5954229395046056,0.845643462386505,3,,7.383613109588623,7.078271389007568,7.245562553405762,7.197734355926514,7.033701419830322,7.01500940322876,6.8833208084106445,6.894227027893066,6.853755474090576,7.136332988739014,7.2147321701049805,6.668996810913086,7.156071186065674,6.944967746734619,7.448649883270264,7.569650650024414,7.129816055297852,6.740866661071777,7.3285040855407715,7.343876838684082,7.401387691497803,6.9560980796813965,7.540205001831055,7.0726752281188965
