concept_name,group_norm,is_zeroed
asymmetry,7.3394455909729,False
border_irregularity,7.075830936431885,False
colour_variation,7.338352680206299,False
diameter_large,7.76139497756958,False
atypical_pigment_network,7.372074604034424,False
blue_white_veil,7.174991607666016,False
atypical_vascular_pattern,7.207849979400635,False
irregular_streaks,7.713493824005127,False
irregular_pigmentation,6.813217639923096,False
irregular_dots_globules,7.2118048667907715,False
regression_structures,6.853379249572754,False
symmetric_uniform,7.42383337020874,False
reticular_network,7.620218753814697,False
arborizing_vessels,7.476095676422119,False
blue_grey_ovoid_nests,7.191997051239014,False
ulceration,7.023286819458008,False
scaly_surface,7.579441547393799,False
strawberry_pattern,7.29695987701416,False
milia_like_cysts,7.128749847412109,False
comedo_like_openings,6.904113292694092,False
cerebriform_surface,7.164539337158203,False
central_white_patch,7.01093864440918,False
red_lacunae,7.562844276428223,False
healthy_skin,7.009222507476807,False
