concept_name,group_norm,is_zeroed
asymmetry,7.739396095275879,False
border_irregularity,7.348308563232422,False
colour_variation,7.472086429595947,False
diameter_large,7.291962146759033,False
atypical_pigment_network,7.660667419433594,False
blue_white_veil,7.505193710327148,False
atypical_vascular_pattern,7.139673233032227,False
irregular_streaks,6.955303192138672,False
irregular_pigmentation,7.3998799324035645,False
irregular_dots_globules,7.0915303230285645,False
regression_structures,6.704134464263916,False
symmetric_uniform,7.613790035247803,False
reticular_network,7.332337856292725,False
arborizing_vessels,7.112121105194092,False
blue_grey_ovoid_nests,6.988774299621582,False
ulceration,7.322476863861084,False
scaly_surface,7.394161701202393,False
strawberry_pattern,7.391579627990723,False
milia_like_cysts,6.800669193267822,False
comedo_like_openings,7.28831148147583,False
cerebriform_surface,7.6607465744018555,False
central_white_patch,7.383193492889404,False
red_lacunae,7.35875129699707,False
healthy_skin,7.61052942276001,False
