,precision,recall,f1-score,support,auc
nv,0.9195271912166614,0.6342557965594615,0.7503825281775413,1337,0.8710291379557281
mel,0.280213602274642,0.43761467889908257,0.3398900907062802,218,0.7604126117102838
bkl,0.3779154636576922,0.46880733944954134,0.41694035104758786,218,0.798882768091774
bcc,0.36259903814911754,0.476,0.4090068658378465,100,0.8983166226912929
akiec,0.22827944700750158,0.564516129032258,0.32341330529943424,62,0.8882766216644693
vasc,0.39896955503512876,0.73125,0.5160780313655489,32,0.9775025471217524
df,0.10257514234951734,0.4,0.16245373685357128,28,0.8701249182947202
