concept_name,group_norm,is_zeroed
asymmetry,6.293680191040039,False
border_irregularity,6.390504360198975,False
colour_variation,6.120011329650879,False
diameter_large,6.0881667137146,False
atypical_pigment_network,6.532905101776123,False
blue_white_veil,6.371082305908203,False
atypical_vascular_pattern,6.611731052398682,False
irregular_streaks,6.6122918128967285,False
irregular_pigmentation,6.1855363845825195,False
irregular_dots_globules,6.506580829620361,False
regression_structures,6.144379615783691,False
symmetric_uniform,6.298255443572998,False
reticular_network,6.487093448638916,False
arborizing_vessels,6.120712757110596,False
blue_grey_ovoid_nests,6.179691314697266,False
ulceration,6.006811618804932,False
scaly_surface,6.1733551025390625,False
strawberry_pattern,6.386837482452393,False
milia_like_cysts,6.327226638793945,False
comedo_like_openings,6.347475051879883,False
cerebriform_surface,6.0545244216918945,False
central_white_patch,6.38158655166626,False
red_lacunae,6.213077068328857,False
healthy_skin,6.366137504577637,False
