epoch,train_loss,val_loss,val_balanced_acc,lr,r_perp_train,r_perp_val,r_sparse_train
1,1.7858426275140558,1.485986351966858,0.5162923941811871,0.001,0.2919548933322613,0.30745285749435425,170.30677267221304
2,1.4874646364205508,1.4448132514953613,0.5162823514867471,0.001,0.33375783837758577,0.3467668890953064,154.52664595383865
3,1.427906145146854,1.3823171854019165,0.5424344785846402,0.001,0.356013311789586,0.35517099499702454,139.52146618182843
4,1.3977178132150199,1.3720704317092896,0.5351139262278981,0.001,0.3590975667421634,0.36253821849823,125.0431744502141
5,1.386712820019279,1.3859151601791382,0.5450388489682949,0.001,0.361476508470682,0.3586921989917755,110.89193432147687
6,1.3989949879629242,1.4055033922195435,0.5520763698637471,0.001,0.37199067725585055,0.37145566940307617,97.01103797325722
7,1.4084192091281278,1.4198664426803589,0.5376926891445686,0.001,0.3782158906643207,0.3712741434574127,83.5088245685284
8,1.4419900757062303,1.4392138719558716,0.512942021102272,0.001,0.37683233389487636,0.3735470771789551,70.55231446486253
9,1.4675779488024028,1.47898530960083,0.5203721523148144,0.001,0.37842259957240176,0.37147101759910583,58.20178838876578
10,1.5077792660484308,1.5132904052734375,0.5125838499161458,0.001,0.37426553666591644,0.37563690543174744,46.62514642568735
11,1.5484790143189375,1.5542628765106201,0.5121533857676926,0.001,0.37785493181302,0.37782201170921326,36.11856930072491
12,1.5748424130810754,1.5747298002243042,0.48265893708219254,0.001,0.38759899941774517,0.3511556386947632,26.598193021921013
13,1.588115033808198,1.5788965225219727,0.4716223667805624,0.0005,0.2878089455457834,0.2062322348356247,20.608846957866962
14,1.5897985557538945,1.583141565322876,0.4353526120781001,0.0005,0.19560545339034155,0.1433279663324356,17.71215512202336
15,1.594960161623122,1.5897316932678223,0.464227141798727,0.0005,0.10958012795219055,0.07952803373336792,15.566328378824087
16,1.6075543915248247,1.5964823961257935,0.43783216928256036,0.0005,0.06817195679132755,0.047075916081666946,14.301475634941688
17,1.6137622164463548,1.6051146984100342,0.44183964107100643,0.0005,0.046679192867416605,0.045953840017318726,13.564792779775766
18,1.612254739920224,1.61190927028656,0.4317159704386307,0.0005,0.04017408435734419,0.03503388911485672,12.971787672776442
19,1.6187780555920015,1.6137943267822266,0.43159313917807485,0.00025,0.03610019543423103,0.03569013252854347,12.66679730782142
20,1.6233133017173134,1.6169861555099487,0.43182295377869345,0.00025,0.03661737032234669,0.03606591373682022,12.414579904996431
21,1.6287572208654642,1.6182582378387451,0.4184871840240954,0.00025,0.036593129858374596,0.03618529811501503,12.147438379434439
