concept_name,group_norm,is_zeroed
asymmetry,7.448625087738037,False
border_irregularity,7.377540588378906,False
colour_variation,7.603776931762695,False
diameter_large,7.457541465759277,False
atypical_pigment_network,7.39575719833374,False
blue_white_veil,7.207705974578857,False
atypical_vascular_pattern,7.288246154785156,False
irregular_streaks,7.369509696960449,False
irregular_pigmentation,6.923156261444092,False
irregular_dots_globules,7.573348045349121,False
regression_structures,7.585820198059082,False
symmetric_uniform,7.299285411834717,False
reticular_network,7.037372589111328,False
arborizing_vessels,7.0145063400268555,False
blue_grey_ovoid_nests,7.627527236938477,False
ulceration,7.709449291229248,False
scaly_surface,7.0776753425598145,False
strawberry_pattern,7.140843391418457,False
milia_like_cysts,7.703454971313477,False
comedo_like_openings,7.460424900054932,False
cerebriform_surface,7.463231086730957,False
central_white_patch,6.992375373840332,False
red_lacunae,7.631997585296631,False
healthy_skin,7.123307228088379,False
