concept_name,group_norm,is_zeroed
asymmetry,3.7481677532196045,False
border_irregularity,3.332615375518799,False
colour_variation,3.637598752975464,False
diameter_large,3.0244851112365723,False
atypical_pigment_network,3.573418617248535,False
blue_white_veil,3.604264259338379,False
atypical_vascular_pattern,3.370622158050537,False
irregular_streaks,3.34375262260437,False
irregular_pigmentation,3.661714792251587,False
irregular_dots_globules,3.7108960151672363,False
regression_structures,3.4499263763427734,False
symmetric_uniform,3.537598133087158,False
reticular_network,3.7833809852600098,False
arborizing_vessels,3.3463902473449707,False
blue_grey_ovoid_nests,3.5991289615631104,False
ulceration,3.4689109325408936,False
scaly_surface,4.11767053604126,False
strawberry_pattern,3.3743066787719727,False
milia_like_cysts,3.9419825077056885,False
comedo_like_openings,3.3839364051818848,False
cerebriform_surface,3.1173579692840576,False
central_white_patch,4.210367679595947,False
red_lacunae,3.702932834625244,False
healthy_skin,3.4848148822784424,False
